AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
3<, PrivOate,U45,Q_k, Associates degreeoccup /vocational, Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty,OiQt7, All other,, Not in uni_erse, Not in universe, Children or Armed Forces,0,0,{, Joint both under 65, Not in universe, Not in universe, pouse of householdes,$ SpousH `f ho=s@holder,577.41, Nonfmover, NunmoverP,oonmo>Nor,r?e+., Not in universe,2, Not in universe, U0itdq-S9tate, United-States, Uniteu-States, Native- Born in te United States,<0EA, ot inwniversrS,2,52,0,s4,
[, Not in universe,,0, hildre, Not ik univqerse, Never married, Not in universe or children, Nt fn uRiverse, WVt-, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in univ(rse, Child <18 never marrnnot inqubfajily,,4027.84, N>[move#, Nonmov\er, onm$fovGr,k!, Not in universe,M, Both parets presnt, United-States, United-States, United-States, Native- Born in the United States,, kNot in univKrse,0,0,0,94,*W5000
13, Not in universe,~,0,, Not in universe, Never married, Not in univkerse or children, NotQi universe,, All other, Male, Not in unvMers,nNot iI u6niverse, Children o/r Armed Forcs,0,0,9P, NoniLer, South, Texas, Child <18 never marr not i_n subfamily, Child under 18'nevervmarried,2751.64, MSA to MSA,<Same ounty, Same county, NK6, A'J,{I, Both parents present, United-S]ta!tes, UDiedPStaes, United-States, Native- Born in the United States,0, Not i]n universe,,0,0,94,510000
, Self-employed-not incorporated,,=#5>, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Business and repair services,G Gdle, Whie," RA2lIo4her,", Male, Not in universe, ot nunivrse, Full-time schedules,0,m0,), Joint both under 65, Not in universe, Not in universe, Housjeoldelr, Householder,1R78.6,,,, Not in universe under 1 year old,,O1n, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0,m Noty n niverse,2,52,,95,50n0j.
3F, Private,KA,34, Some college but no degree, Not ign nlverse, Married-civilian spouse present,, Precision production craft & repair,O Wh, XA3 othe, 1ale, Not i7n:H niver:se, Not in uni.erse, Full-time schedules,Q',!{QT,0, JontG both un6er 65,, ot in universe, Householder, Householder,mH5.1,,,, Not in unverse4undr 1 year old,,Z0, Not in unverze, Gnit:d-Stats, United-States, United-States, Native- BoArn in the ?United tates,-,QNot i> universe,2,Z6),0:W,,w5a0000
Q4, Not in nPijvese4,%,s0,, Not in universe, Married-civilian spouse present," Not in universe"" children", Not in universe, White, Al =othfer, Female, rNot in univerfse, ot |n univ%esGe, Not i labor foBc-e7,0,0,0, Joint both 65+, Not in universe," o""t iunivrse", .p:use of househo5erT,|0 Spouse f household^er/,3107.32,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, UniTt~d-States, Native- Born in the Unted Stte:s,0, Notf n universe,E,0,; N,g-|,-5F0
1V2+N, Not in univetre,,,Chi5drYen, Not in universe, Nev~r marBied, Not +in uuniverske or yhil|ren,, White, All other, Female, o^t i7 uiverse, Not in universe, Children or Amed Forces,-L,0,0J>, Nonfiler, No in Jniverse, NotYin univese, C9i_ld <18 never marr not in subfmily,< Child under 18 nyvei married,1487F.45, Nonmover, Non(over, Nonmover, Yes, Nkt inuniverse,0, Both parents present, United-States, United/States, United-States, Native- Born in the United States,Es, 't inunivers7,p0,0,0,94,!50H0l
rE,Not inunivrse,i 90,0, High school graduate, 'oat in univer$e, Married=-A F spouse present,, ot in unv?erse, WhitE, All other, Female, Not in unive)se, Not in univere, Not +n labor force,0,,0,:Joint both under 65, Not in universe, Nt in univ(rse, Spouse of householder, Spose of vouseholdeer,1766.62,,,, Not in universe under 1 ye(r old,,0, Not in universe, Unted-States, United-ta\e, Unitel-Stes, $ative-Born& inthe United States,V6MV, No't  univers@,>~=2,0,0,95,-D0060
,, P,F4,= Associate*U degree-ac_ademic prdgram,KNo in un$veJrse, Married-ciovilian spoue present, Other pr/fessinal services, Execuiveadmin and managerial,/~0White, All other, Female, NoF in auiKvere,, Children orlArmed Forces,0,b,0,Y Joint bothunder ~5, Not in universe, Not in universe,SpuseZof houseouder, Sp<ou.se of householder,48.|, Nonmover, Nonmover, Nonmover, e6, Not in universe,1, Not in univre, United-States, United-States, United-Sdta%l, Native- Born i%n the United States,oQ, NotQ i  univerJs ,kFF,2)O,0,94,3-5000L^
3$2, Local government,43,10, BqcheloSr}s degree(|A AB BS), Not in univese,, EducaioPn, Professional specialty,c it, All other, Female, Not in universe, Not in universe, Children )or Armed Forces,Q6,r0!,M<, Head of househld,- ot Zn uwniverse, Not in universe, Householder, Householder,{15G.16,t Nonmover, Non/vhr, Nonmover, , Not i1 uni[ver.e,5n4,Not in universe, United-Stats,, United-States, Native- Born in the United States,0, ot in (nivrse,{,w52,0,94,-50000
|, Private,34,42, 9th grade, High school, Never married, Finance insurance and real estate, Handlers equip cleaners etc , White, All other, Male, Not in universe,! Nob5in uAiverse, Full-time schedules,0,,0, yonfiler, Not in universe, Not in universe," Child <18 u,ever mparr not in subfa5msly", Child under 18 never married,l18.25,,,, Not in universe under 1 year old,,(, Both parents present, Uni7ted-S%a&e, Usnited-State-s, United-States, NatiXe~- orn inthe Unied States,0, Not in universe,,|,0,95,J50000}
37,}PrBi<ate,33,24, Hi>h scoolgraduate, Not in universe, Divor.ced, Retail trade,,hi/t, Al othe_b, ]Female, Not bn nivrse, Not in univeese, Children or Armed Forces,0,o,|H-, Hea2d of househ8ld, Not in universe, ot in unine;rse, Hoyseholder,,222uu.92, Nnmower, o_nmoser, Nonmover, Yes, Not in universe,6, ot inQuTnivee, *nite-Stqatas,, United-States, Native- Born in the United States,0, Not in universe,,h,,94,5p0000
61, Not in universe,,""" ", Some college but no degree, Not in universe, Widowed,. Not in universeUw or children, Not in universe,H #ite, Mexican (Mexicano), Female, Not in universe, Not in universe, Not in labor force,',0,,{Nonf4ile, Not in univere, Not in universe, Other ?el :18+ ever marr not in2 subfamily, Other relative of householder,1704.76,,,, Not in univers^ under 1 year oldI,,0,Not in universe, Mexico, Mexico, Mexico=, Foreign born- Not a citizen of U S ,[, Not in universe,2,0,{?,9,-50000
67, Self-employed-not incorporated,W,`\o4, Some college but no degree, Not in niverse, Divorcded, Contru3tion, Prdcision Oproducti]n craft & repair,f ite, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, w4iXngle*, NotWin universe, Not in unverec, BSecondry;indvidul, Nonrelative of householder,995.14,,,, Not irn universe under 1 yyar old,,6, Not Win uhiverse, United-States,United-States, Canada, Native- Born abroad of American Parent(s),0, No1 n 4+ierse,>,5,-G0,95,-50000
"),2Ec", otF~in univerbe,,0, Less than 1st grade, Not in universe, Neger mar3d,NPt in univeMrse or children, Not in universe, White, All4 Qthz,'e, Not in universe, Not in uiverse, Not in labor force,,]N,",0",," eot in niv""UrseQ", Not in universe, NonXfami9y householder, Householder,E6sq8.83,,,, Notin un3ivqrse under 1 year old,,0, uNot in universe, United?Stat, Ugnited-States, United-States," Nativ-  orn inthe U,ite\ States",0, Not in universe,2,=,0,95,-50000
o68,,0,0, Hi'h sc:ol =raduate, Not in univers'e, e/mDaratd, Notin uni'erse or chilyren,, White, Ael other, Female, (ot  univerMs>e, Not in universe, Children or Armed Forces,$'0H,V}l,q, Singl0, Midwest, Kansas, Nonftamily hou5eholder, Househtolde,924.87, NonMSA to MSA, DiffeLnt 1ePon, Different st98ate in Midwst, No, No,0, Lot inD zuniverse, United-States,, United-Stats, Native- Born in the United States,@, Not in universe,2,q,0,pC,
60, pot inH univUrse,0,j, Highmschol gradate, Not in universe, MarriVed-civilian spouse Cresent, Not in universe or cvildMen, Not in njveXse, WYite, All other, FOeRale, Not in universe, Not in universe,# Children or Armed sFor]ces,0,Q,0uN, Joint one under 65 & one 65+, Not in universe, Not in universe, ;Spouse o housIholder, Spouse of householder,261_._2, Nonmover, Nonmover, Nonmovei, Yes,,0,Not ihn uive7s, United-States, United-States, United-qSta8t, Naive- Born in the UnitedS&tates,xk0-, Not in universe,2,0,,9,-50000
7, q ot i uncvese,k,g, Children, Not.in @un`iBverse, Neve m#arr$ied, Not in universe or children, Not in universe, White,, Female,"< ,Not 5n universe", Not in universe, hildren or Armed orces,*,Ck,0, Nbn2fCeer, Not in unive>se,, Child <18 never marr not in subfamily, Child under 18 Bnever married,15424,,,, Not in universe under 1 year old,,j, Both mparlenJts present, United-States,x Unted-States, ULit6e-Stat#e, Native- Born in the United States,0a, Not in universe,D,0,0,9Ix,K`5/00
6m, Not in universe,0,0, Children, Not in u.niverse, N_vermriied, Not in universe or chidren, NotS in universe, White, All other,E[Mae, Not n universe, Not nnRvers, Children or Armed Forces,0,0,x, NonfileG, NotK in` universe, Not in universe,HChild <18 never arr not in subf!mGly, Child underO 181never mariWd,, Nonmover, NonmvPer', Nonmover, Yes, t in unierse,0, Both parents present, Gnited-bttes,United+-Staes, United-States, Native- Born in the United States,@, Not %n u}iverNe,+,,] ?0,,-[500=00
T'U, Not in universe,0,d=, Children, Not DP universe, Nee marred, Not in universe or children,, White,,Fema,jNt n ubivernse, NOo'in univese, Chidren or Armed orces,A,0,0, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr not in subfamily, Other relative of householder,2112.24,Nonmo7ver\, N/onm&overv, Nonmover, Yes, NotA in univeXse,, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
26,Not in +Qnivre,0,VU, High school graduate, Not in universe, Married-civilian spouBe preseonDt, Not in universe or children, Not in universe,kWhitea, AlZ oqher, Fe@me, Not i ugiverse,x Not in universe, Not in labor force,0,:,0,'Joint both unje)r 6z, Not in universe, Not in| universe, HousRhlder,BHouseholner,b'1T4.56O,,,, Not in univers0 under 1 yea!r ld,,0, +Not gn{ unie&se, United-Syowaztes, United-States, United-States, Native- Born in the U}it3d States,0,,5,0,e0,95,
41, State government,47,35, Some college but no degree, ot in uai9wv}rse,, Public administration, Preciio poductvon`craft & repair,WhiA~, All other,Male, Not in universe, Not |in universe, Ful-ime suc/hedules,A0,0,LK0$, Joint both under 65, Not in universe, Not in universe, Houseehold1uetdr, Householder,08]d.7$,,,, Not in universe under 1 year old,,6, Not in uiVerse, United-States,@ Un~ted -States, United-States, Native- BDrn in the United Stajes,z, Not in universe,2,52,0,95,-50000
60,ELoc^b governmn,43,31, High school graduate, Not in universe, Married-civilian spouse present, E<uzateon, Other service, W;itw, All other, Male,, Not in universe, Ful-time scgedu#s,/ug,0,0, Joint bGoth under 65,, Not in univzerse, Householder, Hbusehold_,182g.4,,,,,,, Not in universe, United-States,, United-States, Native- Born in the United States,0, Not in universe,U[,t3,-,95Q,O50000
36!,PPri7vte,a2{,C3#, Associates degree-academic program, Not in un iverse, N0ver mrred, Manufacturing-nondurable goods, Transportation and material moving, Whit, All other,W%Mwl3e>, nNot9in univ;se, ot in unLrs|, Full-time schedules,0,0,0,Sygly, Not in universe, Not in universe,, Householder,1398.16,,,, Not in universe under  year old,,,tNt in univQe_(e, United-States, United-States,, Native- Born in the United States,W0, Not in universe,2,a,,6,-50000
3, Not in universe,0,, Children, NotM in uniQverse, Never uarriPed, Not in un iverse Wr ci@ldren, Not in universe, White, All other, Me, Not in universeP, Not in universe, Child e or9 Armed Forces,e,0,0," N,onfiller", Not inuniverse, Not iny un#verse, Child <18 never marr no^t in subfamily, Child under 18 never married,1387.18,, on$movXjr, Nonmover, Ye, Not in universe,R, Both pXarnts res>nt, United-S!tates, UniDt>ed-eSttes, United-States, Native- Born in the UnitkedStates,k, t in1 universe,0,0,0,%,-50000
2L9, PriQvate,,8X, Higth school graPuate, Nob iWM unirse, ever: maried, Retail trade, TraNnsportBation and matberial moving, Ov7r, OthGr Spawnish, Male, Not in universe,  ot Nin ui)verse, Children or Armed Forces,0,0,0, Singl, Northeast, New Mexico, Other Rel 18+ never marr not in subfamily," Other relftive o household,er",1694.y, MSA to MSA, Same cdFn!y, Szme Xcounty,,YI,9,Not icn nivers>, DominicaneROepublic," Djomi,nica-Republi", Dominican-Republic, Foreign  or\- NSt a cisizUn of U S ,0, Zot inuniverse,2,52,0,94,-50000
0, Not in universe,0,<, <Chilren, Not in universe,, Not i7n univ8erse or children, N inuniverse, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,YA,q, sNwnQfi+er, Not in unvWIrse6, Not in universe, ChYldZ<18 never arr not in subamily, Child under 18 never married,14{7Z5.E5, Not nn9G universe, Not in universe,Not in univerJse, Not in universe under 1 year old, XNot iEn <niverxe,"Z,B", Both parents present, United-States, United-$States, United-te%, Native- Bor4n in thee Unted States,^, Not in universe,0,,,94,-5}00Q0
ZI, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All o2the, , Not in universe, Not in universe, 9ChildrGen orbAred Forces,0,0,0, ;onfVler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2396.08, NonmCovwer, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, Unitd-States, United-States, Unie-Sk0ates, Native- Born in the Uni[edy StatesM,0, Not in universe,5,Z,rJ,94,50000
30, Private,##,2h, Bssociates degree-*cup /vocational, No in universe, DivrcLed, Transportation, Adm support including clerical, WWit+, All other, Female, Not inunvese, Not in universe, Children or Armed Forces,T0,06%,c, Single, No.t in uDniverse0, Not in universe, Secondary individual,,1485.35,, Nonmover, :@Nonov'@, Yes, Not@;n uMiverse,V, Not in universe, United-States, ted-States, UniedSta3es, Native- Born in the United States,0,No n udnivqrse,u,52,0,94,-50000
<u8,Private,39,n{b, 11th grade, Not in universe, Married-civilian spouse present, Personal services except private HH, Precision production craft & repair, WhiW8e, All other, LMal, /ot inIunivde7rse, Not in universe, Children or Armed Forces,0,0,a, Joit both u der5 65, Not n uni>qrse, Not in universe, HoseYlde, Householdrer,1869.3, Nonmover, Nonmover, Nonmover,Yes4, Noqt in universe,,, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,46,0,,-50000
76, Nont in universe,.0,0, 10th grade, Not in Gniverse, Widowed, Not in universe or children,Not hn nivorse,,All o)hIer, Male, Not in universe, Not Mn univere, Not in labor force,*,0,0, No{nfiler,Rlt in univ%ers, Not in universe, Nonfamily householder, Householder,42.8,,,, Not in universe under 1 year old,,D0z, No in universe,9Udited-CStates, United-States, United-States, Native- Born in the United States,0, Not in unive3s8,2,0,_Sh,/W,-E000
',State gvemnt,43,2n9, Some college but no degree, Coll0ege or uniwversity, Married-civilian spouse present, Education, Other service, Asitan or PacWfic =Islande, All other,O FemLave, Not in unUivers[, Not in universe, Children or Armed Forces,0,H0f,q}, Joint both under 65, Notin uniere, Not in universe,b Sp:ouse of hours)eholder, Spouse of householder,VFe833, Nonmover, Donmover, NoHnmy[et, Yes,,, Not in universe,, China,, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,0,?,%d-350000M
32, P)ivate,l,bO2, Bachelors degree(BA AB BS),, Married-civilian spouse present, Hospital services, Executive admin and managerial, White,, Male,2 Not in unRverse, Not in uHniverse, Chil/rKn orArmed Forces,-,0,p, Joint both uder 65,, Nt Qvn univhrse, Householder, Householder,370.97, Nonmofr, Nonmover, Nonmover,, ot i universe,, Not in universe,_ United-States, United-States,, Native- Born in the United States,+, Not in universe,2,AE,v,I4,-50b00
{7, Self-Nmployed-incorAorated,35,17, Some college but no degree,, Married-ciNvilian pouse presnt, Finance insurance and real estate, Sales, hite, All other, Female, NotLi uuniv8erke, Not in universe, Full-tme sheddula,?,0,:0, Joint both uderT65, Not in universe, Not in universe, Spouse ojf househo8der,,18/4o.2,,,, Not n uniZverse under 1 year oldG,,0, t in 8universe, United-States, United-States, United-States, Native- Born in the United States,, Not in unverse,2,0,rH,95,
5A2, Private,27,, Less than1st>ZXgrade, Not in universn, SSeW>prated, Manuf0actuHing-nondurable goods, Machine operators assmblrs & inspctrs, Asian or Paci~ic Islaner,All o'her, Female, No, Notin uK^n&verse, Full-time schedules,0,Zq<,0, Single,f hNot ib uWivere, Not in universe, No@nfamily householer, Householder,1!091.4},,,, NSt in univ$rse under1 yar old,,C,Not in universe, So KSoea, South Korega, South Korea, Foreign born- U S citizen by naturalization,0,Z Not in universe,},i=,600,O,-50000
