AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
+, Not i~ un\iverse,Nx,0x," Some col""lege but noXdegree", Not in universze, Marri&ed-civilian spouse present,uI/ot in uMiverse or childrn, NoD in universe, BlackS, \All oYher,MaMe, otiF ugniverse, Nt Xnuniver(se, Childroen or A-med Forces,,H`,~0, Boint 3ne nder 65 ~& one 65, Nt in univrse, Not in un)v^ZeXs2,JHouse8de,q HoKeholdr,2082.49!, Nonmver, Nonmov," Nonmov e""r",yY, (8Not in }iaverse,{, QNzt in univtrse, UnitdWSate2s, Unitex-States, Uited-St.ates, Native- Born in the Uited States,Z3, NNot Mn unViverse>,=,,}0,m94,-50000
+, Not Ain universe:,Oe,*, 12th 5rde nE diploma, &Not in universe, Mrried-civilian sphouBYe prsent, No in un verse or 3children, Not \in jivekrse, it&e; , All other, FemalW, *NoGt inXuniverse, Not in universe, ChilHzrNn or Armed Forces,0,0 ,,G J&ont both 65+, Not inW universe, Not in universe,&Spos of householdber,9Spouse f /ouseh+older,"17M7,1", Nonmer,, Nnmo#e, \Y)ps, Not in univ|erse,0, Not in uveLrse, UnitedStates,, U nited-Sta{es, Native- BornBin the Unit4d* State2,\,,;,H,0,4p,-K00u
[, 2otb'N uniNverse,,*, Less than 1sTt rade, N:~t in unQivIxse, Married-spouse absent, Not in uivere  chldren, Not in univese, fOtYe, Mex`can (Mexicano), FemYle, Not in univese, N4ot in univer+e, otu in<labort f?orce,,0,b, N6flr, Mt Gin u=niverse,, ousehFol;der,,3}20?4,,,,,,0_, Not in universe,`/exico, (Mexic',IMxo, Foreign born- No/ a cit zen of X S ,bEp-, NGot in un{ve.arse,2,R,AG,59d,-5000
G, N@otfYi? universe{,,D, ChildPen, hot[ in n8vers, Ner mriied, Not in uivers8 or children, Noti? univerzS, Wh=bVe, All oSth9r, Mle, No in uniXvese, Not+ ir uivers e, Chigdre or Armed Forces,%,L|,%i, NonLfile+r, Not Zn univHse, Not in universe, Child b18 nevr marr not in subfamiy, Child under 18 neve}r marrMed,17=5.89 , NonmovHr,lNonmover,Nohnmove, Y-e2s,,, Both Tarent2resent,$ United-States, United-States, Unite-Sates, Natr5ve- Bprn in the United States,6[, Not n'universe,<,0,>,P94`,-5000
,,m,t, C|ildre*n, Not i5 5uNniv]erse, NCever married, Not i univerFse or childrJen, NoE in unliverse,(acZ, fA~jll othr,, Not in universe,,$Chlildren or ArmedForces,m,0,tQ02, Nonf_il<er, Not in _univerLe, Not in Mniverse, Ch;ild <18 nev$r mar not in subfamilyB, Chi-ld *n?der 18 never married,oK158.Y38,,,, Not in universe unJerxy 1 year old,,o,MtherG only preavnt, United-Staes,,Unite8d[States, Native- Born in teM Uni&teJ States,K, No_G i+ iverse,t,j,0,5$,-500z0
/,iont in universe,T,<V, Childfpr}n,No ipn uZioverse, Nevr married, No~ in univUerse: our children, +N#9in u~niverse,_ 6hite, d2l ]otOr,j#M'ale, Not iin unieseP, Not in univrse2, Children r Armed Forces,ox,cmu,0!, Nof:7er, Not nuniversFe, Not in ukiverse,SChild<18 never marrYnot in Ysubfamily, Child un_e1r 18 never married,842.41,|EonmovMer, mNl:nmov?er, Nonmover, b\oe, Not in universe,Ri, Bot-h parents opres nt, Engyland, ngland, Unidted-StateVs, Native- Bo7n in the United Sttes,f, Notin) uUiers,a,F,C,`z.,d 0000
!, Prvate,h,"26,",High schoVol graduate, Not in unierse, Marrie5-civilian s3ouse} pr;es`ent,d Retail trade, Am support- includKg clerical, White,All other, Female,gMh,, Ful-timZe schedules,0,V0,z,,,, vpouse fhouseshol`er, pouse% of> #useholder,=191482V,,,, Nt in univHsse under 1 yer old,,<3, N%ot in 51niv:rse, fnitTd-SQtates, United-States,, N<t~ve- Born in the U9ited States,], Not in uni/erse,D#4,QU2,7n6,9g},50000
e1,Private,F(,, High schMoo graduatv, Not in universe,;'Never maTrie6, Business ad repair erices, Machine opera|tors a1smblrs & inspctrs,Wi%te, All othek,YlBal, No,, Full-time }chedulX~,0,0,&3," SinC,leM3", xNt inDuniverse,)Not in uni<erse, etco]ndary iVdi]idual, Nonrelative of househ|older,x24617,,,,"R Not in univderse under 1 year old,",,w ,NotioGn u'niverse, Unied-Otates,, Uited->States, Native- Born in the Unied States,,,p,,85,,5000
, Self-empAoyed-incorporate d,45,^, BachelUrs dgre(BA AB S,QNot in unverse, Maiied-civilian spouse present, OUher profyssional services, Executive admin gand manageial, Whi>eK, All othe,\MBZm, Not i uIivNese, Nfot in ukverse, Ful)-time #shedul3es,0),F(,, Joint both unkde=r 65, Not in universe, Not in universe, Spoue of h7ous5h$oder, Spous9e of householder,100R.3,,,, Not in universeundr 1 year old,,, Not in u.niverse, United-States, United-Sates, United-Stat6es, ative- Bqo2rn in he Unitd States,i, Not in universte,F,,.,5,7 00+.
ke, N{t inW )niere,'.s0G,), 7th andS 8th grade, Not in univers,  W!Kdowed, Not in univ%erse cr children, Not in unUi-erfse, \|W-hite,, Fvmale, NOot in univNse, NoTt in u%nvers~e, Not in l7uborpforce,"""G0",",3d",7/,'Sing:ei),, 1got in unDiv^se, Nonfamily householder, Householner,2138.7,,,, NoJ in universeunder  yar old,,, Not in univer, eg0,, hUPnite-SatesR, Native- Bo>n in je United Stfatpes,U, Not in universe,dI,0,,,E50
m*,,0xK,V, Some college but no degree, Not idFumiverse,5ido+4, Not in universe or children, Not gin w@nivers, White, AllofhIer, iBp, Not in ?niverse, Not 3n unveernse, Not in laMor foprce,x,/GJ,[,S.ingle,4 Not iu universe," ,t Xn universe",, HousehoTder,7O354M.06<,,,, No in universe under 1 year old,,F, Not in unive_rse, ited-S8ates," United-Stat""s", United-Sttes, Native- sorn in! the United States,T, Not in  univese,3q,c,0{o,5,-5`0P
Q4>[, Not in unMverse,0,0, ess than 1st gradec, Notgn ouniverse, Never a7rr-ided, Not in universe or children, Not in universe,:Wh*teg$, AUll ok;ther`, FRmVale, 9Not in XuXnierse,, Children or Armed Frces,c,Q,K,jq Noni2ler, Notin universe, NoCt in univverwe, Child 18c+ never marr Not in a su|bfaLmily,,2957$3, Nomove,& Nonmover, Nonmer,S Ye), Not in univers),, ot n ]uni|verse, United-tates, UnPted-States, United-States, Na8ive- Born in the United States,nY,, L2,0,0,M,T50_0J
68, r3*vatY,+,1^, Masters degree(MA MS Mung MEd MSW MB), %otv in universe,[Ne*ver m8aried, Medi8al ex8ept hospital, Adm support Sncluding clerical,W6ie, All o3#ther, Female, o, Not i358nivers?, Children qor 6Arme Forces,6360,,y|5v,;Sigle, Not  uniers9e, Nt in[univerYe,, Hou#eolder,4`6.55, NoZfmokver, Np+onover, INo{nmTver, e@,,,QNt in universe0, (nited-States, Uni;ted-tates, nted-Sttes,,(,1 Not in Y:niverse,M,$:,i061,t94,s-50{00u
, Not in universe,*0,, Children, Not i universWe, Never married, Not in nirse yW children, Not in unisverse, %i, Mexican-Amercan,W3ake,, Not in unive*s, CilrleFn or rmed Forces,B0,B,, Nynfiher, NmN n unije1rse,, Child <8 nzever marr not in aubfamily,. Child unederbj1 never married,"H1a91,.61",,,," XNot in univ1erse under 1 ye. ol,d",,W, Mother only prRsent,Oeico, El-Salvador,1UnitPed-S&tates, Native- Born in the !nit<ed Stat]s,0, Not iTn univrse,F6~,^p,\2,,\000#t
6j2, Sate g3ernmen?t,x2,36, k9h W^de,, Marrie-civiliaWln espouse present, Medical except hospita?, Machine o=perators assmbXlr_s &:inspcFrs, Whpit, All other,Female,^4v, No0 inaunQ|ivvrse, Children or Armed Forces,7,F$,0, Jkintn one under 65 & one 65+, Not &in universe," Not n un,veArs`(", SpouQse of hous4hlder,,/7.Z6k,,oNon&mvHe, Nonmover,>HYb, Not in u}%iverse,*, Not Zin univnrse, Unie;-States, UnitedSates, United-States, Native- Born in the United States,0, Not i. uniPverse,t2,,b6,,q50000
r},7FedReral government,x,,, NHot in universe,, Public adminvstration, Professonal pec^alty, Wh1te, Aallofthe,Malw*, Nbot i uniBWbverse, Not in univers, P for non-econ reasons }usually FT,e)0,A,hW0, Joint both under 65,Not in niier$ske, NotC in unVverse, 7ouseholde?r,|HouDeholdr,219.5a},,,, Not in universe undr 1 year old,,, Not in universe," Un""8GedRSZates", UkniOed-Sate, Un-ite/d-States, N(tive- Born in the United States,, ot in unSPyvrse,5Z,(,,j, 5m0_0\.
aW, `$Privatf,I,3d, Bachelors degre(BA ABbBS), 1Not i)n u#ivese," ,ever married", !Re8ail ~ade, PrecNsion production craft & reair, White, All othnr,Male,]No', Not in unierQse, Children orsQArmed orces,0,L.y,y, Sigle,,NotCin universfn,, ouseholder,8L4@7.p,, Nonm+ver,l mover,-YJes#, Not i universe,2, Not in univeIse, United-S3a[es,, UnitedStates, Natve- Born in t;hNe United States,RT4|,ot in uni+ers ,21s,5<,97,9L4,-50000
, Not in univesrs,ON,0, tQ grd, Not}5n univers{,, Nt in univese r ch;ildrn, Not in universe, White,,, Novt ign universe, Not in Hi_[erse, No in/$labor foJce,.,,O, nnilfr|,Nto in unihverse, Not int univeese, Child <18 never marr not in subfam5ily, Child under 18 neveI married,,,,, Not in universe under 1 year old,,+2, {oh parnts presenc,u Unite-tates, UniAedaState}, UniedSJtaes, NativeJ- Rorn in6 the Unite_ States,, {Not in universe,3,,e$;40,*9g,-50000
d, N~ inu nverse,x,;, Hig[h sc/{ool grad_sate, Not in univer|e, Married-civilian spouse present, Not in universe(oP children, Not in univBrse, Bac>, Ollmoer, Femal,,w Notin unvese, Chf`dren #r Armd Forces,5b,0,, Joint Aboth 9nder ~65, Not wn universe, ot in jiverqev, S}ouse of. hoseholder," Spouse of househ,older",16065, NonmsWeA,BN=36onmover, Nonmo)ver,@ Yg," Not i)n univ""ese",Vt, No(t Fn ueiverse, Uknited-Statezs, @Uited-tates, Unted-tatesv, Native- Born Xin @th United7States,9^V, Not2 Bn universe,~,12,,x,D500+
N0, ri{aN,W,14[," Some coll""ege but no degree", Noz in universe, Married-civiliwan spouse present, UNilities and Yanitary sevices!, Techni:Vcins aWndD related support, WhTitPe,l A^ll oth\r, [w\l, &Fo, cot fin ni{erse, Childrn or Armed @orce3K,,+`,yk, Joint both under 65,"Not ,n universe",N Not in uivrse, Spouse of householdeA, Rpuse of huseh}lder,295n15, omovb)r, onmovmr, Nonmover, zes, Not in universe,], Nt in univNNs|e,United-States,, United-States,,], Not inouaiver'se,2P,w2,,EW,
zN4,PrC?vat^e,=}F9s,2R,, Not in universE, MarHied-civilian stpouse present, Perso@nal services except private HH, Executive adsin an man8geAial, Wge, |All other, F(mae,N4[, UNot in univese, Full-Btime~ scheduA,,sp,, Jointyboth under !B, yNot universe, Notw inQ universVe#, Spou3e$of householder, Spoue of ouseholder,386*.11,,,, Notein universe under 1 year old,,P, Not indniivere,, United-S1tates,nVitedrStates,B Native- Bornin th< United Sta3tes,0E, Not in universe,E,oI.,,?55,+-0?0
H, Not in universe,cW,J`dT,M  Childyren,dN*ot i universe,NYever m8arYried, Not in unHverse or children, No i` niverke, ;Whihve, Mexic_-AmwerWican,FEmale, Not n uniqeyse, dNot inC univere, Childrendor Armed Forces,@L0,J,:0,O] No2iler, Wotn universo, DNot in ungesye, Chi<lb <18 never marr not in subfamly,,1;T12p7M,,,, Not in universe under 1 year o*ld,,, Fothejr on4yc preset, Unted-States, UJited-Stat-s,2nit?ed-StateY, Native- B:rn in the United State,7, N`xt ]n uiverse,Iw/,,,,-Mi00
5e," Loc""aalgovernent",=41,!e2;, Masters )degee(MA MS MEng MEd MSW MBA), ENom |n univ|ere,e Married-'ivilian spouse presentq, Hospitatlo ser#vicJes, Professional speciaty, W.pite, All other,, ot in unverse ,,"\F%ll-time sch,ydulJes",80,^,150}," J,oin#t both` under 65", N3t in unverse, Not_ i univrse, Huse|oPder,,2874.52],,,, Not in universe undr 1 year old,,y,_ Not irn unSiverse, U_i ed-States, /Uiniteod-States, nited-StUtev," Nat&""e- Born in the United!, St5tes",\,"No""Zin unlivIerse",2,,9e,9,-50000
6R, NS' in univerye,"""m",l, Chidren, NNot in universe, Never marriTd, Notoin unierse orchildren, Notin *ulniverse, Amr Indian Ale(t or Eskimo,All othe^r, MUe, Not n universe, Not in uniese, Childrenor Armed Forces,v,P,a, NoJfiler, Not inuniverse,Not in universe, Child <18D n)ver marr no< in subfamily, Child under 1?8 never marrie,,,,, Not in undverse under 1 year osld,,0, Mther only ires3t,""" 7Puero-Ri-o",,r United-State=, Native- Born in thLe Uk=ited States,D,^ Notin univenrse,,,,9^,
&3U0, Private,"2""5",2#, Some coFlege 6ut no d3?groee, Not in unHverse, Ma'ried-civili@an spouse present, Manufacturing-noTndrablU good, AdmRsupport including clerical, hite,, Female, Not isnVun(iversve,f Not in Yuniverose, Full-time schdukles,>,k0i,, Joint Roth un=e 6G, 3ot in universe5q, Not< in Jni$erse,, Spuse o ho[useholer,840.1e,,,," NoT in un,vers*e under # year old",,T[7, NVv in universNe, Unoted-States, Uvn\ited-St`ts, Uni2ted-State+s, Ntive- Born in the UntedOStates,xD,NBT inuniWverse,L@T,4*2,c,"9,",-500%E
"16,", FPriat,L,"$,", 10th grade, High school, Neves ma|rniPed, Entertainment, AdmSsupport including clerical, White, AllGot>ekr,M&al^,, Nt in universe, Full-timeschedqlBs,9l,Gx,0,," N""ott Wn u""ivterse",'Not+ in universjAe, Cild <18 never marr nVtQ n subfmily, Child 5der 18 veve married,1(80.99,,,, Not in universe uner 1 yea r old,,d, Both par^stq present, UitedaSates5, UA^niK%tSed-States, United-States, \ative- Born Gin the Unite States,eL,,@t,,,,-500S0
1}_, Not in usniv=erhse,-0n|},|,,, NeM!r ma#rie/d, Not in uknivrseG or children, ot Wn uiveAse, AssHian or Pcific Ilander, Al othe', Fas, Nodt i univeYs!, Not in Pn#erse, Children or Armed Force,!00],1,|t, >ofilAr, Abroad,, Child <1z nWever marr not in subfamily, CIild under 18 never married,10;47.37, Abroad to nonMSA, AjZrnod, AbAaLd,Xo, N,}&, Both parent1 present, @Vi~na,HVietnaMm,'Vitnwa, Foreig born- Not a citizen o U S ,, N:ot n unvverse,Y,<,,c4,
#, Not in universe,0,, Children,, Ne:ver mrried, Not in universe or children, Not in univeOse,Whi`Nte,' AllZCthjr,x Femahle, N8o@ in niverse, Not in unbvrse, Children r Armed Forces,,g,, Nonfhleyr,"Z Not Jin univ,r3de", Not in uni4verse, ChieM<18never marr not in subfamily, Child unde' 18 never married,s233.47,,,, No n universeunder 1 year old,,F, Moter >nlyB#res*nt," Unitd-Sta,es",Unted-States,v Unitd-States, Native- Born inmthe United Sta~tes,D, Not in unYiverse,0+,0,~,,#5000
L7, Pr3fae,a3],26C,;r Bachelor 9degree(BA AB BS), Not in unVivere, ev2r mariVd, =usineAs and repair [sevics,,,AltVohr, Fem a[e, Not in uiverse, Other djobK lFoGer, CGildren or QArmed Forces,,05,xt,\SKl ngl, Nt in universe, got in universe, ChE|ld 18+ never marr t in a subfamily,/ hild 18 or olderf,6-6Zjto,," Nnmv,er", NonmoveXr,GYesvr, Not in uni|erse2,E]W, Nt i4 unWveIe,Unt?-States,, Uited-States, Native- Bor7 in the Unted States,UT, Not in 8nierse,T2,T+6,/|,"`,E",-50000
3l5, >rbeva1te,qH9d,N, Associates degree-a\cademic hrogram, NotaL n univTeise, Ne>er maryried, Transportation, dm& suppZort includnng clerical, Whit, All other, Fmale,"zYeg,", Not in univere, Childrn or Armed Forces,14344,08,Xl^*0, Silgleq, Not in-universe, ot inRunive4ose,, Househ$oler,2520.1, ZnmovlerI, Nonmover, I+nver, Yes, Not in universe,>6,," United-S,tates", tnitd--9ates,E Uited-Stattes, Native- Bo3n in the UKnited States,]y^, ?No t ]in universe,,~,1 25*,94,-m000[
P, Not<n univZerse8,b,*, CilZre, Not n Vniverse, Never married, Not i~n unixverse or chi*dren, NoO in universe, ^}i)e, $ll other, D;!al5, Npt in universe, Notg in universe, Children or Armed Forces,+0,x,wMd,oWfile,o ot in |univer_, |Notj in universe, Grandchild <18 never marr child of subfamily RP, Other rela]ive of householder,3846rb,,,, Not $in universe under  year old,,rH, Mother only preent, U/nited-State|, United-States, United-St0aYes,Native- Born in tho U6nitedA Statses,*,,k,~r,F2,Z5,-500]0
68}3M,c Not innverse,1*,0," So,e colleSge 'but no degree",< Not in unbverse,@vbarried-ivilian spouse presenM, N#t in universe or chldren, N}t in un0iver&e, WhVe, All tthe+.O, FemleG<, Not in universe, Not in uniPer|s, N|ot in ladbor force,%,PT,yv, Join2 one under 5 & one 65+,Not in Znivgrse, Notnin> auniers7e," Spous of hous,holdeT", Sou5Ce of house&holder,1R5l.61,,,,,,U}, Not in universe, PPolnd, Poa}tQd,, NQati]e- Born in the United StatOs0,n, No in universe,,,r!*0,9C,-h50G0'0
^, Not in universe,-,Ya+,10th gr4e, Notinnunierse, Married-civilia spouse prsent, Not in u<iverse or cdhidreE, Not in universe, Amer I6dian Aleut or Eskimo,)Atl thrG, Feale, `Not ixn unJvers,lNt iuniverseo, Children or Armed FLrLes,K,w0,, Joint bth nder 65, ^South, FlHridp,Spouse of houseQolder,,"""5w9.2",, Same(couty,q Same c0u&t=y, o, YeS,6q, ot isn universe," Unitd-gStt,s", United-States, United-3!taes, NNive- BorVn Nin the United State&,, Not in u4iverse,jm,,|,gb,-+o000A
2`,t >BNot in niverse,Q,fB, High school graduate,BNot n@universe,," Not in univJDerse ,or children", Cot in universe, Whit, Al other,",eye", NoGtCin ]univrDse, ot in universe, Not in labor force,],0,,G J_nt both l=der 65, =ot in universe, Notn unive8rsj, SpZouse of Xouseholder, Spouse of housholder,"15""23.K",,,, Not in un#vrse underP1 ylar old,,3,,Dntted-?tates, Unirted4States, United-?PtatesRH,, , Not in niverse,2,16d,,]95/,5u^
Z2,Private,,~h]#, High scyoo=l gra*duate,, Married-civilian spouse present,, u^ther skevice, Whit-e, All other,X ?mal, Not in unversey,"`Not in uiv*erR,e", Fulcl-time schedules,,j,, Joint b&ot under_65, NtMin +uiverse, Not in un/dedse, Spoue of househHlder, Spousr of hous*holder,"182.9""2",,,, Not in univefseuner1 year old,,9%*, Not in univese, Unied-aes, United-utates, United-St?aes, Native- Bornin the United States,{, Notn universe,),2v,8_,9d5,-[0000
Y3#U," ,ot inhunivcrse",o,J, Bachelors degree(B AB BS), tNot in universe,Di|XorcdD, Not in umive>Ae or children, Not in unverse,oh%i;, A o<=ther5, Fma|le, Not in universk,yNt i univrse, Not in labr force,A,",",,Head of OouBehold,No in uPnivers6c, Not in univeCrse, RfP of unrelated ubfa4mly, Nonrelative of hoWuseholdB,18959,,,, Not inuniverse udar 1 y@ar old,,q?, qotin uivePrse, Uited-Statess, Uniitrj-States, $Uit! -States," Native- BoWrn in the Un""ited Statesx",=#o, go& Kinniverse,,"0""x",K,95,-5B0000
$8,V^Privat5,,q6, Some ecollege buvt nodegree, Not in unverse,, Finance inurance aHd real estate, Adm support including cerical,, All ohr}8, al, |Not inhunicerse, ot 5in un\ivferse,, ,!,,f C{ngle,idwest, Ohio, Child 18+ ev marr Not in a subfaily,,4M.81, M5 Co WMS,,", Same co[unty", N, N],6,C Do in unirse, Un&ted-:ta9es,United-States," Uie'-""Staes", Native-D Born in the Unitd StaAts,NM/ ,,m#,52,0F2U,$[,-30`w0
$30, Local gove*nment,"p4""1",r10H, High schPool graduate,, arried-civi+ian spuse present,, Other syevice, Wlhite, hAl other,, Not uin |nive&se, No&t un universe}, Childrrenor Armed Forces,@,0,Ii, Joint both uVdr 65,Soiuh, anG, Householde7, Housh lder3,3126.34X,] onMSA to onMA, S@ae conLty, Sam coumnty,,"YgYG,e",+, No in uni?.erse, UntedpStates, United-States," Utite,dStayes", Native-Born in the Uni~tedSta~s,0,No in univese,>c,3]0,,9,?a000
],kNot(in univesy,C0,, ChWl)sen,NY4 in universe, NeNvermarr6ied, Not inuniverDeG or cildrenq, Not nuniv>ere, hit, AFp oUtUhe, MUale, Not in universe, Not in uni7ersed, Children or Armed Forces,`|0,,&G,  NOviler, Not in universe,, Child <18 never marr not in subf?amily,X Chilx unerz18 nJver married,"h39I.""86", qNonmover,jNo5nmover,.)Tnmo[r,, Not in univ.rse,=,, QUCited-Sates,", United-SHa<es",9Unlt<e5-STates, NatiIe- Bon in the UniCeO#d States,, Nht in universe,m,h8,,,-500<
, {NPot in 0nivrs(,&0,, Children, Dot inXunivcer0$se,e ever bmarred, Not in univ0rse or 4ch1ildren,T FNot in uunverse,b Whe, Central or South American, daile, ot wn( +niverse,, Children oy Ar#*d Torces,<,C,\r, No>fler, Not n universe, Not n u@ive4s-, C?ils <18 nevAr mr not in subfamily,,1743.8,,,,tNot in universe unde 1&year old,,R0, Both parents present, MeicSB, MeicPvo, inixt*d-Sttes,,0, ot nunive:rs,,,o, 5,
, Nt in universe,,,, Nt in uverse, Married-civilian spouse resent, Nt in universe or childrNn, Not in unverse,&htej, Al ofher, Mle, NSt n universe, ot in univerwh8e, Not i labor force,0,,8500, Joint; botY 65+, Not i u)ikere, Not inunlVe:rse,,[HouseholLder,"1299!,r4",,,,_ }Not in univer^e under 1 year oold,,LR2, Not n universe, United>StItes,"> Uni(ted-""States",8ited-States$,,0, Nt in nierse,4P,HAG,,9e,-0t0
o!,LPrbTa:te,l67;,35R, Highsch$ool?mgrduate,, Married-civolian spous preent, BusZiness and repair serices, Precision pbodu}ctiob craft & repair, White, NAll otdhe~, 2Female3, No in univerZe,Not in univer^e, F9ull-time scheules,,i,, Joint both `uder 6K,S eN0 in universe, No in univer(e, Spousi of hoseholder, Spouse( of hous{eoldtr,1501o56,,,, Not i!n univ?rse under 1 ye`ar old,,4B,LNot in unverse, U i3e-taNes," @6nted-""tates", United-Stats,INatie- Bo%n in the Unite$n States,I, NotY in nveseq,,kW,Z;,5,-iS00E0
#\, Helf-employeJ6-ny5t incorporated,4,]o7, Associates degre-ocFzcup /ocazional, Not in universe, Never mabRied,: Const(r4ction,, WhitL, 3Al} othe, Lyale,, Not pin auniv.erse, Ful-timeZsch0dules,,T,+,  Single,0Nt in undiverse, N1o in universe, Secondary individual, onr|lative of# householde,2X2K5 5.9,,,, Not in universe under 1 year old,,^0, Not in univer`e, Unted-tat*s, Unitcd-States, UAnited-States,,&P, Not in universe,2A,5H,KL],LW5,-s00%=0
90,2Not in nierse,e,0, High \sho gra<duate, Not inunive6se, Wi3oSV, Not tn universe oI}?children, XN5xt in unlivedse,CW(te, pl ther,3Fmae, Not in univese, NoNt n uni;verse, C(hildrenu or Armed Forces,$0,0,.M`, uNonKf6iler, Not%iHn uni@erse, Not in universe, Nonfamil hous'eholdKer, HousIYholder,<254.F3a,, onmvve\, Nonmover,XYB, Not in universe,, No ib universe, United-State, Uniteid-StaeI, Uniten-St-tRs, NLative- Born in the' Un[te tates,, tTn universe,w,#8ww,,a,-50w000
x, NoV in !universe,B,, Some cHolle but no dgree,Y NJt in qnivor?e, Married-bivilian spouse present, vNot in un.vers: or children, Not in univrse, {'hieV;, lH oetrer,2Msale, Not in universe, Not in universe, Not ing labor forNce,,0?,`, Sonfier, Not in universe, Notw i)<|nivers-e, HouhDolde, Househ6lder,U1S28.4T*,,,, Not in universe under 1 year old,,0d!k, Not in univers?, Trinadad&Tobago, Trinadad&Tobago, Trinadad&Tobago, Foreigneborn- U S citizen by naturalization,, NItin uni(Herse,4,t,?Zu,95,510
